Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual principal; Renda habitual total; Escolaridade; Horas trabalhadas principal; Horas trabalhadas total 
PNADC_012021 ;  ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 4276378,01256835 ; 4276378,01256835 ; 4276378,01256835 ; 0 ; 100 ; 100 ; 1062,26427760765 ; 1067,82363166459 ; 8,84424824788347 ; 31,3443938248969 ; 31,5172422973365 ; 
PNADC_012021 ;  ; Mulher ;  ;  ;  ;  ; 88373680,0627133 ; 35985185,213329 ; 44174685,5723334 ; 18,5388990388954 ; 40,7193467419175 ; 49,986246517046 ; 2546,2908187241 ; 2629,89060285324 ; 10,7922291797153 ; 36,4861923558379 ; 37,0517265414855 ; 
PNADC_012021 ;  ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 1076687,60071101 ; 1076687,60071101 ; 1076687,60071101 ; 0 ; 100 ; 100 ; 1517,16980945843 ; 1520,08279663005 ; 8,95566486089139 ; 40,6568482718327 ; 40,7221449224752 ; 
PNADC_012021 ;  ; Mulher ;  ;  ; Sim ;  ; 13935309,6414521 ; 13935309,6414521 ; 13935309,6414521 ; 0 ; 100 ; 100 ; 2518,97868366866 ; 2568,92830339879 ; 12,5891604497095 ; 41,0116266547652 ; 41,3764691902012 ; 
PNADC_012021 ;  ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 3199690,41185734 ; 3199690,41185734 ; 3199690,41185734 ; 0 ; 100 ; 100 ; 908,66924846842 ; 915,12212606026 ; 8,80637439602326 ; 28,210776835564 ; 28,419816219641 ; 
PNADC_012021 ;  ; Mulher ;  ;  ; Não ;  ; 7294037,31603124 ; 7294037,31603124 ; 7294037,31603124 ; 0 ; 100 ; 100 ; 1555,82085324133 ; 1607,06649810912 ; 10,9464584302523 ; 31,8455428507613 ; 32,2707847342766 ; 
PNADC_012021 ;  ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 9301,69937233 ; 9301,69937233 ; 9301,69937233 ; 0 ; 100 ; 100 ; 1070,38221668299 ; 1070,38221668299 ; 9,21617887011073 ; 30,7013411502662 ; 30,7013411502662 ; 
PNADC_012021 ;  ; Mulher ;  ; Amarela ;  ;  ; 706169,08147948 ; 327157,31827391 ; 363914,20113505 ; 10,1004255251636 ; 46,3284681890192 ; 51,5335789514631 ; 4809,0794370388 ; 4840,44447881244 ; 12,1099173193081 ; 38,5346516306259 ; 38,7776934564188 ; 
PNADC_012021 ;  ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 480,26420611 ; 480,26420611 ; 480,26420611 ; 0 ; 100 ; 100 ; 1462,86351329682 ; 1462,86351329682 ; 7 ; 44 ; 44 ; 
PNADC_012021 ;  ; Mulher ;  ; Amarela ; Sim ;  ; 94758,17962817 ; 94758,17962817 ; 94758,17962817 ; 0 ; 100 ; 100 ; 5516,35884064164 ; 5516,35884064164 ; 13,7567074711503 ; 41,0342093408705 ; 41,0342093408705 ; 
PNADC_012021 ;  ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 8821,43516622 ; 8821,43516622 ; 8821,43516622 ; 0 ; 100 ; 100 ; 1049,01441033635 ; 1049,01441033635 ; 9,33683399771709 ; 29,9773240584382 ; 29,9773240584382 ; 
PNADC_012021 ;  ; Mulher ;  ; Amarela ; Não ;  ; 32637,08034516 ; 32637,08034516 ; 32637,08034516 ; 0 ; 100 ; 100 ; 1595,22039811494 ; 1595,22039811494 ; 12,3039096527984 ; 37,172554395525 ; 37,172554395525 ; 
PNADC_012021 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1426848,79307676 ; 1426848,79307676 ; 1426848,79307676 ; 0 ; 100 ; 100 ; 1161,30930444551 ; 1163,66789844874 ; 8,69919100728947 ; 31,7265463619825 ; 31,8372077822097 ; 
PNADC_012021 ;  ; Mulher ;  ; Branca ;  ;  ; 39655996,7692936 ; 17221542,1970676 ; 20145349,2895954 ; 14,5135586903818 ; 43,4273340732228 ; 50,8002595592159 ; 3185,16074266672 ; 3309,06324865143 ; 11,3377484724305 ; 37,2403417647633 ; 37,933896103114 ; 
PNADC_012021 ;  ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 380090,40149647 ; 380090,40149647 ; 380090,40149647 ; 0 ; 100 ; 100 ; 1520,77759611983 ; 1521,43645522967 ; 8,77388870543895 ; 40,3826141439101 ; 40,4124632420792 ; 
PNADC_012021 ;  ; Mulher ;  ; Branca ; Sim ;  ; 7121290,90298737 ; 7121290,90298737 ; 7121290,90298737 ; 0 ; 100 ; 100 ; 2997,1687565696 ; 3070,26952561591 ; 13,0865152170874 ; 40,6969580878749 ; 41,1313225912542 ; 
PNADC_012021 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1046758,39158029 ; 1046758,39158029 ; 1046758,39158029 ; 0 ; 100 ; 100 ; 1029,96789691824 ; 1032,94753477566 ; 8,67159410787455 ; 28,5834253656975 ; 28,723430699653 ; 
PNADC_012021 ;  ; Mulher ;  ; Branca ; Não ;  ; 2799352,50748491 ; 2799352,50748491 ; 2799352,50748491 ; 0 ; 100 ; 100 ; 2078,23641997274 ; 2147,19000169051 ; 11,4987987691087 ; 32,3243802815934 ; 32,8011650592688 ; 
PNADC_012021 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 10973,81630922 ; 10973,81630922 ; 10973,81630922 ; 0 ; 100 ; 100 ; 753,411109862466 ; 753,411109862466 ; 9,40084311343444 ; 25,1244346468396 ; 25,1244346468396 ; 
PNADC_012021 ;  ; Mulher ;  ; Indígena ;  ;  ; 288877,58404345 ; 100086,81288308 ; 120384,98511128 ; 16,8610497475553 ; 34,6467910324347 ; 41,6733563837798 ; 2446,5554158482 ; 2518,61650027557 ; 10,0410983339047 ; 38,4735410614489 ; 39,5880920692153 ; 
PNADC_012021 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 1046,01055444 ; 1046,01055444 ; 1046,01055444 ; 0 ; 100 ; 100 ; 1291,32583902067 ; 1291,32583902067 ; 8,84716815687812 ; 40,5841358908918 ; 40,5841358908918 ; 
PNADC_012021 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 35956,18327885 ; 35956,18327885 ; 35956,18327885 ; 0 ; 100 ; 100 ; 3055,13198598106 ; 3211,72065319094 ; 12,2367098827655 ; 47,3217550079779 ; 49,1804961271512 ; 
PNADC_012021 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 9927,80575478 ; 9927,80575478 ; 9927,80575478 ; 0 ; 100 ; 100 ; 696,735496138123 ; 696,735496138123 ; 9,46456628987325 ; 23,4955741444086 ; 23,4955741444086 ; 
PNADC_012021 ;  ; Mulher ;  ; Indígena ; Não ;  ; 25531,04106402 ; 25531,04106402 ; 25531,04106402 ; 0 ; 100 ; 100 ; 1202,06750137941 ; 1252,22387934847 ; 11,3512168567871 ; 31,0180844234688 ; 32,7122922807111 ; 
PNADC_012021 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2238997,52583721 ; 2238997,52583721 ; 2238997,52583721 ; 0 ; 100 ; 100 ; 996,503512229357 ; 1004,19670584266 ; 8,90256833250609 ; 30,8352964593464 ; 31,0404977991453 ; 
PNADC_012021 ;  ; Mulher ;  ; Parda ;  ;  ; 39709315,7722721 ; 14983938,2019022 ; 19164786,0287566 ; 21,8152596151146 ; 37,7340629282891 ; 48,2626951787946 ; 1908,72601033263 ; 1953,2923964709 ; 10,2660563950879 ; 35,6833471080173 ; 36,1201907841951 ; 
PNADC_012021 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 538367,95568655 ; 538367,95568655 ; 538367,95568655 ; 0 ; 100 ; 100 ; 1513,21299689753 ; 1518,57355209893 ; 9,10106585260189 ; 40,486549782141 ; 40,5960636151702 ; 
PNADC_012021 ;  ; Mulher ;  ; Parda ; Sim ;  ; 5334729,55691099 ; 5334729,55691099 ; 5334729,55691099 ; 0 ; 100 ; 100 ; 1974,18860170785 ; 1998,89550220495 ; 12,0426951113255 ; 41,3981648220302 ; 41,6801080121107 ; 
PNADC_012021 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 1700629,57015066 ; 1700629,57015066 ; 1700629,57015066 ; 0 ; 100 ; 100 ; 832,594033428972 ; 841,02718161572 ; 8,83944555261728 ; 27,7800011661182 ; 28,0154942803921 ; 
PNADC_012021 ;  ; Mulher ;  ; Parda ; Não ;  ; 3608349,73080674 ; 3608349,73080674 ; 3608349,73080674 ; 0 ; 100 ; 100 ; 1239,89705047194 ; 1280,08202156341 ; 10,5833411066508 ; 31,5004332596939 ; 31,8610296700895 ; 
PNADC_012021 ;  ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 588877,66341688 ; 588877,66341688 ; 588877,66341688 ; 0 ; 100 ; 100 ; 1076,48913801969 ; 1081,87224245882 ; 8,96272508587507 ; 32,4852262538679 ; 32,692099444371 ; 
PNADC_012021 ;  ; Mulher ;  ; Preta ;  ;  ; 7992485,7664223 ; 3340751,13480473 ; 4368541,51933747 ; 23,5270828944442 ; 41,7986497872759 ; 54,6581082157244 ; 1876,87743510171 ; 1931,80284348018 ; 10,5428464498561 ; 35,9490044369725 ; 36,4489140758188 ; 
PNADC_012021 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 155460,41989005 ; 155460,41989005 ; 155460,41989005 ; 0 ; 100 ; 100 ; 1519,26336735307 ; 1519,26336735307 ; 8,91511730435648 ; 42,0084091649867 ; 42,0084091649867 ; 
PNADC_012021 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1347332,26976929 ; 1347332,26976929 ; 1347332,26976929 ; 0 ; 100 ; 100 ; 1923,89298291314 ; 1952,13888297506 ; 12,0419240586709 ; 40,9863243389144 ; 41,2980765464148 ; 
PNADC_012021 ;  ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 433417,24352683 ; 433417,24352683 ; 433417,24352683 ; 0 ; 100 ; 100 ; 917,349595717167 ; 924,667466725477 ; 8,97993727754927 ; 29,0693999660044 ; 29,3504755412533 ; 
PNADC_012021 ;  ; Mulher ;  ; Preta ; Não ;  ; 828030,99065185 ; 828030,99065185 ; 828030,99065185 ; 0 ; 100 ; 100 ; 1177,36362850017 ; 1218,68538990386 ; 10,5783461309638 ; 31,5448299300357 ; 32,0552319050829 ; 
PNADC_012021 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 2827875,18925409 ; 2827875,18925409 ; 2827875,18925409 ; 0 ; 100 ; 100 ; 1013,1605156255 ; 1020,37263325997 ; 8,91525031751151 ; 31,1788783847057 ; 31,3844278712474 ; 
PNADC_012021 ;  ; Mulher ;  ; Negra ;  ;  ; 47701801,5386944 ; 18324689,3367069 ; 23533327,5480941 ; 22,1330290021355 ; 38,4150886247817 ; 49,3342531916841 ; 1902,83425946806 ; 1949,31730891947 ; 10,3123497392733 ; 35,7317787625392 ; 36,1801199152898 ; 
PNADC_012021 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 693828,3755766 ; 693828,3755766 ; 693828,3755766 ; 0 ; 100 ; 100 ; 1514,56865366312 ; 1518,72811333169 ; 9,05881865693773 ; 40,8275403022738 ; 40,9125162710908 ; 
PNADC_012021 ;  ; Mulher ;  ; Negra ; Sim ;  ; 6682061,82668028 ; 6682061,82668028 ; 6682061,82668028 ; 0 ; 100 ; 100 ; 1964,04728425407 ; 1989,46776813906 ; 12,0425397230181 ; 41,3151236908207 ; 41,6030773986338 ; 
PNADC_012021 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2134046,81367749 ; 2134046,81367749 ; 2134046,81367749 ; 0 ; 100 ; 100 ; 849,807774562991 ; 858,014411449194 ; 8,86831089340064 ; 28,0418734315585 ; 28,2866241799491 ; 
PNADC_012021 ;  ; Mulher ;  ; Negra ; Não ;  ; 4436380,72145859 ; 4436380,72145859 ; 4436380,72145859 ; 0 ; 100 ; 100 ; 1228,2554899976 ; 1268,65209212971 ; 10,5824067853494 ; 31,5087197033588 ; 31,8972766649091 ; 
PNADC_012021 ;  ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 1448502,82331426 ; 1448502,82331426 ; 1448502,82331426 ; 0 ; 100 ; 100 ; 1158,41142951176 ; 1160,73460563986 ; 8,70729852060737 ; 31,6675254054652 ; 31,7765325205015 ; 
PNADC_012021 ;  ; Mulher ;  ; Não Negra ;  ;  ; 40671878,524019 ; 17660495,8766221 ; 20641358,0242393 ; 14,4412113976064 ; 43,4218839097698 ; 50,7509335032299 ; 3210,68809906235 ; 3332,55111562042 ; 11,3422094120843 ; 37,2689786844419 ; 37,9561134149025 ; 
PNADC_012021 ;  ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 382859,22513441 ; 382859,22513441 ; 382859,22513441 ; 0 ; 100 ; 100 ; 1521,88369796261 ; 1522,53779222794 ; 8,77258933698757 ; 40,3475153201105 ; 40,3771485507149 ; 
PNADC_012021 ;  ; Mulher ;  ; Não Negra ; Sim ;  ; 7253247,81477178 ; 7253247,81477178 ; 7253247,81477178 ; 0 ; 100 ; 100 ; 3030,20979215261 ; 3102,75690289061 ; 13,0901802913168 ; 40,7320297057947 ; 41,1677061508224 ; 
PNADC_012021 ;  ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1065643,59817985 ; 1065643,59817985 ; 1065643,59817985 ; 0 ; 100 ; 100 ; 1027,02484054202 ; 1029,95135010623 ; 8,68342163000949 ; 28,5490210400548 ; 28,6865452164626 ; 
PNADC_012021 ;  ; Mulher ;  ; Não Negra ; Não ;  ; 2857656,59457265 ; 2857656,59457265 ; 2857656,59457265 ; 0 ; 100 ; 100 ; 2064,76535846175 ; 2132,75715482791 ; 11,5064026679204 ; 32,3684453298468 ; 32,8506388711938 ; 
PNADC_012021 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 159198,44345022 ; 159198,44345022 ; 159198,44345022 ; 0 ; 100 ; 100 ; 757,527712685004 ; 766,128839645921 ; 8,60120748938046 ; 31,9984532802153 ; 32,3513216234404 ; 
PNADC_012021 ; Ceará ;  ;  ;  ;  ;  ; 7376905,91729956 ; 3129072,96438498 ; 3686168,45648768 ; 15,1131316617451 ; 42,4171461513017 ; 49,9690317026174 ; 2019,95709532813 ; 2070,51745101882 ; 10,0220912898953 ; 37,6592287357501 ; 38,0534259689281 ; 
PNADC_012021 ; Ceará ;  ;  ;  ; Sim ; Trabalhador doméstico ; 22424,20539306 ; 22424,20539306 ; 22424,20539306 ; 0 ; 100 ; 100 ; 1317,00342089137 ; 1317,00342089137 ; 10,0629133923654 ; 44,9068597404064 ; 44,9068597404064 ; 
PNADC_012021 ; Ceará ;  ;  ;  ; Sim ;  ; 789294,15925944 ; 789294,15925944 ; 789294,15925944 ; 0 ; 100 ; 100 ; 2202,77279605553 ; 2222,05951939073 ; 11,8001539271491 ; 42,6899849992455 ; 42,861742681604 ; 
PNADC_012021 ; Ceará ;  ;  ;  ; Não ; Trabalhador doméstico ; 136774,23805716 ; 136774,23805716 ; 136774,23805716 ; 0 ; 100 ; 100 ; 665,012124378911 ; 675,035544227997 ; 8,36481910086726 ; 29,8821135230202 ; 30,2928348092966 ; 
PNADC_012021 ; Ceará ;  ;  ;  ; Não ;  ; 834370,43740349 ; 834370,43740349 ; 834370,43740349 ; 0 ; 100 ; 100 ; 1247,1402478254 ; 1271,4005799133 ; 10,5085569041689 ; 34,4126116734137 ; 34,6852010970448 ; 
PNADC_012021 ; Ceará ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 557,69446631 ; 557,69446631 ; 557,69446631 ; 0 ; 100 ; 100 ; 520,992133596305 ; 520,992133596305 ; 6,84202474992637 ; 17,6314639284662 ; 17,6314639284662 ; 
PNADC_012021 ; Ceará ;  ;  ; Amarela ;  ;  ; 19911,06311523 ; 10710,00310158 ; 10710,00310158 ; 0 ; 53,7892077364162 ; 53,7892077364162 ; 2250,55320571267 ; 2250,55320571267 ; 9,29982588179013 ; 37,1995059956047 ; 37,1995059956047 ; 
PNADC_012021 ; Ceará ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_012021 ; Ceará ;  ;  ; Amarela ; Sim ;  ; 2437,59843923 ; 2437,59843923 ; 2437,59843923 ; 0 ; 100 ; 100 ; 1474,01747401004 ; 1474,01747401004 ; 11,4556743339567 ; 41,2625584602738 ; 41,2625584602738 ; 
PNADC_012021 ; Ceará ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 557,69446631 ; 557,69446631 ; 557,69446631 ; 0 ; 100 ; 100 ; 520,992133596305 ; 520,992133596305 ; 6,84202474992637 ; 17,6314639284662 ; 17,6314639284662 ; 
PNADC_012021 ; Ceará ;  ;  ; Amarela ; Não ;  ; 1336,79601008 ; 1336,79601008 ; 1336,79601008 ; 0 ; 100 ; 100 ; 520,992133596305 ; 520,992133596305 ; 11,5965954274596 ; 24,8400024600334 ; 24,8400024600334 ; 
PNADC_012021 ; Ceará ;  ;  ; Branca ;  ; Trabalhador doméstico ; 28843,69766425 ; 28843,69766425 ; 28843,69766425 ; 0 ; 100 ; 100 ; 722,333977352486 ; 727,290935138945 ; 9,39522361869655 ; 29,2703286293173 ; 29,6065415251431 ; 
PNADC_012021 ; Ceará ;  ;  ; Branca ;  ;  ; 1912683,39199421 ; 799314,83104624 ; 929481,82293043 ; 14,0042536252947 ; 41,7902322146926 ; 48,5956968529606 ; 2389,22345474911 ; 2496,1361673777 ; 10,5809235336697 ; 37,7710861706489 ; 38,207095438958 ; 
PNADC_012021 ; Ceará ;  ;  ; Branca ; Sim ; Trabalhador doméstico ; 6022,99166637 ; 6022,99166637 ; 6022,99166637 ; 0 ; 100 ; 100 ; 1258,18911991075 ; 1258,18911991075 ; 10,9104446733453 ; 45,3641811691418 ; 45,3641811691418 ; 
PNADC_012021 ; Ceará ;  ;  ; Branca ; Sim ;  ; 205024,63830082 ; 205024,63830082 ; 205024,63830082 ; 0 ; 100 ; 100 ; 2224,04846589859 ; 2232,63596395217 ; 12,5996801764119 ; 41,3475124345714 ; 41,4934868954223 ; 
PNADC_012021 ; Ceará ;  ;  ; Branca ; Não ; Trabalhador doméstico ; 22820,70599788 ; 22820,70599788 ; 22820,70599788 ; 0 ; 100 ; 100 ; 579,897175252943 ; 586,171752595827 ; 8,91764366499871 ; 25,0227326199671 ; 25,4476810470193 ; 
PNADC_012021 ; Ceará ;  ;  ; Branca ; Não ;  ; 176959,96328375 ; 176959,96328375 ; 176959,96328375 ; 0 ; 100 ; 100 ; 1812,70849310968 ; 1871,75627026186 ; 11,5774048745861 ; 33,9956676486078 ; 34,4803818199926 ; 
PNADC_012021 ; Ceará ;  ;  ; Indígena ;  ; Trabalhador doméstico ; 462,79029802 ; 462,79029802 ; 462,79029802 ; 0 ; 100 ; 100 ; 1319,83799808023 ; 1319,83799808023 ; 1 ; 48 ; 48 ; 
PNADC_012021 ; Ceará ;  ;  ; Indígena ;  ;  ; 24708,22008651 ; 12513,02727223 ; 14366,41977885 ; 12,9008655959541 ; 50,6431755440845 ; 58,1442925817779 ; 2015,44833800718 ; 2015,44833800718 ; 9,2695569109016 ; 41,612961046413 ; 41,612961046413 ; 
PNADC_012021 ; Ceará ;  ;  ; Indígena ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_012021 ; Ceará ;  ;  ; Indígena ; Sim ;  ; 2941,10689742 ; 2941,10689742 ; 2941,10689742 ; 0 ; 100 ; 100 ; 1670,26759485319 ; 1670,26759485319 ; 10,2007838675663 ; 42,7170713717376 ; 42,7170713717376 ; 
PNADC_012021 ; Ceará ;  ;  ; Indígena ; Não ; Trabalhador doméstico ; 462,79029802 ; 462,79029802 ; 462,79029802 ; 0 ; 100 ; 100 ; 1319,83799808023 ; 1319,83799808023 ; 1 ; 48 ; 48 ; 
PNADC_012021 ; Ceará ;  ;  ; Indígena ; Não ;  ; 6129,83327321 ; 6129,83327321 ; 6129,83327321 ; 0 ; 100 ; 100 ; 2022,01184391225 ; 2022,01184391225 ; 10,7727901005005 ; 43,2314563109491 ; 43,2314563109491 ; 
PNADC_012021 ; Ceará ;  ;  ; Parda ;  ; Trabalhador doméstico ; 116623,84825119 ; 116623,84825119 ; 116623,84825119 ; 0 ; 100 ; 100 ; 782,684812992791 ; 790,815234450471 ; 8,52036991263734 ; 31,994435744086 ; 32,2939757440064 ; 
PNADC_012021 ; Ceará ;  ;  ; Parda ;  ;  ; 5020416,6821953 ; 2128449,80698103 ; 2528496,8266142 ; 15,8215353652967 ; 42,3958794999923 ; 50,3642822234539 ; 1919,99266940719 ; 1949,70946069354 ; 9,86512356611954 ; 37,5958065547857 ; 37,9653136324394 ; 
PNADC_012021 ; Ceará ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 16401,21372669 ; 16401,21372669 ; 16401,21372669 ; 0 ; 100 ; 100 ; 1338,60170322417 ; 1338,60170322417 ; 9,72177542150957 ; 44,7389183185076 ; 44,7389183185076 ; 
PNADC_012021 ; Ceará ;  ;  ; Parda ; Sim ;  ; 522388,54939459 ; 522388,54939459 ; 522388,54939459 ; 0 ; 100 ; 100 ; 2211,59305702971 ; 2237,36362457562 ; 11,5998775296789 ; 43,0600020053197 ; 43,2622249954269 ; 
PNADC_012021 ; Ceará ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 100222,6345245 ; 100222,6345245 ; 100222,6345245 ; 0 ; 100 ; 100 ; 690,78876712335 ; 700,263190888466 ; 8,33490319549237 ; 29,9088291989091 ; 30,2573882610573 ; 
PNADC_012021 ; Ceará ;  ;  ; Parda ; Não ;  ; 593015,90087253 ; 593015,90087253 ; 593015,90087253 ; 0 ; 100 ; 100 ; 1102,79977886737 ; 1118,74845260035 ; 10,2374150724039 ; 34,5133715941771 ; 34,7292561969162 ; 
PNADC_012021 ; Ceará ;  ;  ; Preta ;  ; Trabalhador doméstico ; 12710,41277045 ; 12710,41277045 ; 12710,41277045 ; 0 ; 100 ; 100 ; 598,010259002087 ; 619,806958160018 ; 8,09679987101681 ; 38,2739987301629 ; 39,1823060038056 ; 
PNADC_012021 ; Ceará ;  ;  ; Preta ;  ;  ; 398640,27134365 ; 178085,2959839 ; 203113,38406262 ; 12,3222249455525 ; 44,673182512055 ; 50,9515467110258 ; 1582,41064228843 ; 1640,17698295922 ; 9,39925703435565 ; 37,6650242389164 ; 38,2180511560765 ; 
PNADC_012021 ; Ceará ;  ;  ; Preta ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_012021 ; Ceará ;  ;  ; Preta ; Sim ;  ; 56502,26622738 ; 56502,26622738 ; 56502,26622738 ; 0 ; 100 ; 100 ; 2103,18259074668 ; 2103,18259074668 ; 10,8336962083171 ; 44,2004931510735 ; 44,2004931510735 ; 
PNADC_012021 ; Ceará ;  ;  ; Preta ; Não ; Trabalhador doméstico ; 12710,41277045 ; 12710,41277045 ; 12710,41277045 ; 0 ; 100 ; 100 ; 598,010259002087 ; 619,806958160018 ; 8,09679987101681 ; 38,2739987301629 ; 39,1823060038056 ; 
PNADC_012021 ; Ceará ;  ;  ; Preta ; Não ;  ; 56927,94396392 ; 56927,94396392 ; 56927,94396392 ; 0 ; 100 ; 100 ; 913,281620109381 ; 920,911355411664 ; 9,95275167275463 ; 33,9342656195407 ; 34,1739115917558 ; 
PNADC_012021 ; Ceará ;  ;  ; Negra ;  ; Trabalhador doméstico ; 129334,26102164 ; 129334,26102164 ; 129334,26102164 ; 0 ; 100 ; 100 ; 764,393667960864 ; 773,877669877034 ; 8,4771633190897 ; 32,6115640822432 ; 32,9709311014625 ; 
PNADC_012021 ; Ceará ;  ;  ; Negra ;  ;  ; 5419056,95353895 ; 2306535,10296493 ; 2731610,21067682 ; 15,5613383655704 ; 42,5634039785951 ; 50,4074829642254 ; 1893,35262685691 ; 1925,29199182423 ; 9,83149159649975 ; 37,6011507837766 ; 37,9848272468844 ; 
PNADC_012021 ; Ceará ;  ;  ; Negra ; Sim ; Trabalhador doméstico ; 16401,21372669 ; 16401,21372669 ; 16401,21372669 ; 0 ; 100 ; 100 ; 1338,60170322417 ; 1338,60170322417 ; 9,72177542150957 ; 44,7389183185076 ; 44,7389183185076 ; 
PNADC_012021 ; Ceará ;  ;  ; Negra ; Sim ;  ; 578890,81562197 ; 578890,81562197 ; 578890,81562197 ; 0 ; 100 ; 100 ; 2201,01172310204 ; 2224,2669709555 ; 11,5244807545486 ; 43,1713189110442 ; 43,3538040560932 ; 
PNADC_012021 ; Ceará ;  ;  ; Negra ; Não ; Trabalhador doméstico ; 112933,04729495 ; 112933,04729495 ; 112933,04729495 ; 0 ; 100 ; 100 ; 680,252956226753 ; 691,126682114563 ; 8,30730050072532 ; 30,8503140891497 ; 31,2618718127706 ; 
PNADC_012021 ; Ceará ;  ;  ; Negra ; Não ;  ; 649943,84483645 ; 649943,84483645 ; 649943,84483645 ; 0 ; 100 ; 100 ; 1086,15289835534 ; 1101,39326016097 ; 10,2132569613505 ; 34,4626482697927 ; 34,6806141075813 ; 
PNADC_012021 ; Ceará ;  ;  ; Não Negra ;  ; Trabalhador doméstico ; 29864,18242858 ; 29864,18242858 ; 29864,18242858 ; 0 ; 100 ; 100 ; 727,863239563057 ; 732,6498907041 ; 9,19221816574757 ; 29,3432246398766 ; 29,6679488522743 ; 
PNADC_012021 ; Ceará ;  ;  ; Não Negra ;  ;  ; 1957848,96376061 ; 822537,86142005 ; 954558,24581086 ; 13,8305216020279 ; 42,012324578916 ; 48,755458846905 ; 2381,7391318126 ; 2485,66444930158 ; 10,5512135120132 ; 37,8220891233604 ; 38,2457883729383 ; 
PNADC_012021 ; Ceará ;  ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 6022,99166637 ; 6022,99166637 ; 6022,99166637 ; 0 ; 100 ; 100 ; 1258,18911991075 ; 1258,18911991075 ; 10,9104446733453 ; 45,3641811691418 ; 45,3641811691418 ; 
PNADC_012021 ; Ceará ;  ;  ; Não Negra ; Sim ;  ; 210403,34363747 ; 210403,34363747 ; 210403,34363747 ; 0 ; 100 ; 100 ; 2207,61810383814 ; 2215,98607295834 ; 12,5526875447973 ; 41,3656724860958 ; 41,5079152875633 ; 
PNADC_012021 ; Ceará ;  ;  ; Não Negra ; Não ; Trabalhador doméstico ; 23841,19076221 ; 23841,19076221 ; 23841,19076221 ; 0 ; 100 ; 100 ; 592,971305227386 ; 598,97547309792 ; 8,67810820008214 ; 25,2958560069311 ; 25,702615183297 ; 
PNADC_012021 ; Ceará ;  ;  ; Não Negra ; Não ;  ; 184426,59256704 ; 184426,59256704 ; 184426,59256704 ; 0 ; 100 ; 100 ; 1815,77473665689 ; 1872,6703905975 ; 11,553896024231 ; 34,2362760518504 ; 34,7013662580808 ; 
PNADC_012021 ; Ceará ; Homem ;  ;  ;  ; Trabalhador doméstico ; 13387,21709035 ; 13387,21709035 ; 13387,21709035 ; 0 ; 100 ; 100 ; 918,480785766655 ; 924,006691277546 ; 7,12835105253915 ; 41,6170754416356 ; 42,0008659820164 ; 
