Fonte; Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade;População Ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 11136.05055112 ; 11136.05055112 ; 11136.05055112 ;0;100;100; 1226.55646078107 ; 11.1613007744935 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Contribuinte ;  ;  ; 535046.04784549 ; 535046.04784549 ; 535046.04784549 ;0;100;100; 2975.13283115222 ; 13.0572801268644 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 33562.67892311 ; 33562.67892311 ; 33562.67892311 ;0;100;100; 644.539421638857 ; 8.46090172425987 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Não contribuinte ;  ;  ; 445688.12761213 ; 445688.12761213 ; 445688.12761213 ;0;100;100; 1256.3323941072 ; 10.2773562189567 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ;  ;  ; Serviços domésticos ; 44698.72947423 ; 44698.72947423 ; 44698.72947423 ;0;100;100; 791.923968671987 ; 9.1350891707559 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ;  ;  ;  ; 2124571.10110346 ; 980734.17545762 ; 1103576.22606324 ; 11.1312701111578 ; 46.1615134908051 ; 51.9434828747348 ; 2214.3756644411 ; 10.6516842232354 
PNADC_012022 ; Ceará ;  ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 38839.44022134 ; 38839.44022134 ; 38839.44022134 ;0;100;100; 1272.59221265314 ; 9.56651907741501 
PNADC_012022 ; Ceará ;  ;  ;  ; Contribuinte ;  ;  ; 1604288.78842708 ; 1604288.78842708 ; 1604288.78842708 ;0;100;100; 2466.64516623235 ; 12.3457359090845 
PNADC_012022 ; Ceará ;  ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 195555.24812444 ; 195555.24812444 ; 195555.24812444 ;0;100;100; 587.396501209816 ; 8.64678005384276 
PNADC_012022 ; Ceará ;  ;  ;  ; Não contribuinte ;  ;  ; 1779675.89682837 ; 1779675.89682837 ; 1779675.89682837 ;0;100;100; 1050.48301267465 ; 9.74118010901021 
PNADC_012022 ; Ceará ;  ;  ;  ;  ;  ; Serviços domésticos ; 234394.68834578 ; 234394.68834578 ; 234394.68834578 ;0;100;100; 702.944086776657 ; 8.80363493964694 
PNADC_012022 ; Ceará ;  ;  ;  ;  ;  ;  ; 7478736.67121334 ; 3383964.68525545 ; 3803448.91778362 ; 11.0290486765 ; 45.2478116829649 ; 50.8568369899104 ; 1737.51480394108 ; 9.97199032894926 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 117.24248397 ; 117.24248397 ; 117.24248397 ;0;100;100;1960;11
PNADC_012022 ;  ; Homem ;  ; Amarela ; Contribuinte ;  ;  ; 277911.28665386 ; 277911.28665386 ; 277911.28665386 ;0;100;100; 5102.41054726763 ; 13.0192375207459 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 2567.91816222 ; 2567.91816222 ; 2567.91816222 ;0;100;100; 1003.51782389259 ; 5.09243111751459 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Não contribuinte ;  ;  ; 108433.46369116 ; 108433.46369116 ; 108433.46369116 ;0;100;100; 1940.80886969677 ; 10.3123734677853 
PNADC_012022 ;  ; Homem ;  ; Amarela ;  ;  ; Serviços domésticos ; 2685.16064619 ; 2685.16064619 ; 2685.16064619 ;0;100;100; 1117.18387568662 ; 5.35037398994169 
PNADC_012022 ;  ; Homem ;  ; Amarela ;  ;  ;  ; 586529.89593627 ; 386344.75034502 ; 420519.014275 ; 8.12668696774592 ; 65.8695751097739 ; 71.6960920813305 ; 4234.77285997956 ; 11.5244440323977 
PNADC_012022 ;  ; Homem ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 71204.73755012 ; 71204.73755012 ; 71204.73755012 ;0;100;100; 1593.47665889868 ; 7.00916564862195 
PNADC_012022 ;  ; Homem ;  ; Branca ; Contribuinte ;  ;  ; 16488170.7757072 ; 16488170.7757072 ; 16488170.7757072 ;0;100;100; 4210.16852041487 ; 12.2874056896941 
PNADC_012022 ;  ; Homem ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 97227.72466927 ; 97227.72466927 ; 97227.72466927 ;0;100;100; 1142.47109982962 ; 8.32481463399119 
PNADC_012022 ;  ; Homem ;  ; Branca ; Não contribuinte ;  ;  ; 7186763.71218653 ; 7186763.71218653 ; 7186763.71218653 ;0;100;100; 2158.42636383506 ; 10.189400145872 
PNADC_012022 ;  ; Homem ;  ; Branca ;  ;  ; Serviços domésticos ; 168432.46221939 ; 168432.46221939 ; 168432.46221939 ;0;100;100; 1347.57525936085 ; 7.75838395799434 
PNADC_012022 ;  ; Homem ;  ; Branca ;  ;  ;  ; 35288464.9476808 ; 23674934.4878937 ; 25555148.4182598 ; 7.35747607328553 ; 67.0897261272049 ; 72.4178522816118 ; 3604.10580200259 ; 11.0223339915708 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 294.65774722 ; 294.65774722 ; 294.65774722 ;0;100;100; 1376.693940312 ; 4.75382657566495 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Contribuinte ;  ;  ; 113385.16896983 ; 113385.16896983 ; 113385.16896983 ;0;100;100; 2854.53835612078 ; 11.3244486531841 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 2229.18952893 ; 2229.18952893 ; 2229.18952893 ;0;100;100; 1121.88264500379 ; 9.66550935000996 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Não contribuinte ;  ;  ; 106641.11928893 ; 106641.11928893 ; 106641.11928893 ;0;100;100; 1468.31406249408 ; 9.08535493493226 
PNADC_012022 ;  ; Homem ;  ; Indígena ;  ;  ; Serviços domésticos ; 2523.84727615 ; 2523.84727615 ; 2523.84727615 ;0;100;100; 1151.63172013653 ; 9.05357484325246 
PNADC_012022 ;  ; Homem ;  ; Indígena ;  ;  ;  ; 337761.82513317 ; 220026.28825876 ; 245551.84276125 ; 10.3951793704552 ; 65.1424382172289 ; 72.6997027163848 ; 2204.55774013884 ; 9.84896959174088 
PNADC_012022 ;  ; Homem ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 97515.0747598 ; 97515.0747598 ; 97515.0747598 ;0;100;100; 1444.15844242853 ; 7.64067700325069 
PNADC_012022 ;  ; Homem ;  ; Parda ; Contribuinte ;  ;  ; 13436353.4647745 ; 13436353.4647745 ; 13436353.4647745 ;0;100;100; 2696.85996671379 ; 11.1855196571778 
PNADC_012022 ;  ; Homem ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 155784.22387002 ; 155784.22387002 ; 155784.22387002 ;0;100;100; 1025.59890754532 ; 8.08214316606867 
PNADC_012022 ;  ; Homem ;  ; Parda ; Não contribuinte ;  ;  ; 10845152.2292778 ; 10845152.2292778 ; 10845152.2292778 ;0;100;100; 1420.24081601578 ; 9.04543160897496 
PNADC_012022 ;  ; Homem ;  ; Parda ;  ;  ; Serviços domésticos ; 253299.29862982 ; 253299.29862982 ; 253299.29862982 ;0;100;100; 1194.85147149061 ; 7.9089468053662 
PNADC_012022 ;  ; Homem ;  ; Parda ;  ;  ;  ; 37993267.4410203 ; 24281505.6940524 ; 27113052.7171333 ; 10.4434828959397 ; 63.9100222999937 ; 71.3627822593117 ; 2139.44518157821 ; 9.72220461063233 
PNADC_012022 ;  ; Homem ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 28660.686147 ; 28660.686147 ; 28660.686147 ;0;100;100; 1437.39682651754 ; 7.83889446476329 
PNADC_012022 ;  ; Homem ;  ; Preta ; Contribuinte ;  ;  ; 3681971.77926584 ; 3681971.77926584 ; 3681971.77926584 ;0;100;100; 2605.90908581875 ; 11.1970185144767 
PNADC_012022 ;  ; Homem ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 39089.49292439 ; 39089.49292439 ; 39089.49292439 ;0;100;100; 992.978838253803 ; 7.09160291229819 
PNADC_012022 ;  ; Homem ;  ; Preta ; Não contribuinte ;  ;  ; 2577425.28001396 ; 2577425.28001396 ; 2577425.28001396 ;0;100;100; 1414.16472773993 ; 9.13978723102536 
PNADC_012022 ;  ; Homem ;  ; Preta ;  ;  ; Serviços domésticos ; 67750.17907139 ; 67750.17907139 ; 67750.17907139 ;0;100;100; 1190.92324593326 ; 7.41178166846281 
PNADC_012022 ;  ; Homem ;  ; Preta ;  ;  ;  ; 9251426.29719077 ; 6259397.0592798 ; 6992039.07405278 ; 10.4782311284814 ; 67.6587248085248 ; 75.5779579217524 ; 2121.60046847007 ; 9.85197302746477 
PNADC_012022 ;  ; Homem ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 126175.7609068 ; 126175.7609068 ; 126175.7609068 ;0;100;100; 1442.6215284203 ; 7.68641774937319 
PNADC_012022 ;  ; Homem ;  ; Negra ; Contribuinte ;  ;  ; 17118325.2440404 ; 17118325.2440404 ; 17118325.2440404 ;0;100;100; 2677.29618983169 ; 11.1879952783585 
PNADC_012022 ;  ; Homem ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 194873.71679441 ; 194873.71679441 ; 194873.71679441 ;0;100;100; 1019.10277775219 ; 7.87877370737409 
PNADC_012022 ;  ; Homem ;  ; Negra ; Não contribuinte ;  ;  ; 13422577.5092918 ; 13422577.5092918 ; 13422577.5092918 ;0;100;100; 1419.05663041611 ; 9.06335869274998 
PNADC_012022 ;  ; Homem ;  ; Negra ;  ;  ; Serviços domésticos ; 321049.47770121 ; 321049.47770121 ; 321049.47770121 ;0;100;100; 1194.02350547034 ; 7.80181075869705 
PNADC_012022 ;  ; Homem ;  ; Negra ;  ;  ;  ; 47244693.7382111 ; 30540902.7533322 ; 34105091.7911861 ; 10.450606788207 ; 64.644090874127 ; 72.1881953138838 ; 2135.76195222693 ; 9.7475758921689 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 71616.63778131 ; 71616.63778131 ; 71616.63778131 ;0;100;100; 1593.18476303203 ; 7.00631882581511 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Contribuinte ;  ;  ; 16884065.2432652 ; 16884065.2432652 ; 16884065.2432652 ;0;100;100; 4216.23258720014 ; 12.2924801015132 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 102330.72963082 ; 102330.72963082 ; 102330.72963082 ;0;100;100; 1140.5868574852 ; 8.25012041962671 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Não contribuinte ;  ;  ; 7406035.07632498 ; 7406035.07632498 ; 7406035.07632498 ;0;100;100; 2145.36195679599 ; 10.1744788048996 
PNADC_012022 ;  ; Homem ;  ; Não Negra ;  ;  ; Serviços domésticos ; 173947.36741213 ; 173947.36741213 ; 173947.36741213 ;0;100;100; 1343.06616429382 ; 7.7289133511338 
PNADC_012022 ;  ; Homem ;  ; Não Negra ;  ;  ;  ; 36225078.2617919 ; 24290100.3195902 ; 26230920.9468788 ; 7.39898012433128 ; 67.0532721670058 ; 72.410943483166 ; 3601.8975038981 ; 11.0195508874361 
PNADC_012022 ;  ; Homem ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 197792.39868811 ; 197792.39868811 ; 197792.39868811 ;0;100;100; 1497.160536427 ; 7.43288962708755 
PNADC_012022 ;  ; Homem ;  ;  ; Contribuinte ;  ;  ; 34002390.4873055 ; 34002390.4873055 ; 34002390.4873055 ;0;100;100; 3441.48669719412 ; 11.7384454614906 
PNADC_012022 ;  ; Homem ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 297204.44642523 ; 297204.44642523 ; 297204.44642523 ;0;100;100; 1059.25416238712 ; 8.01047513294901 
PNADC_012022 ;  ; Homem ;  ;  ; Não contribuinte ;  ;  ; 20828612.5856168 ; 20828612.5856168 ; 20828612.5856168 ;0;100;100; 1676.96114179608 ; 9.46494640539147 
PNADC_012022 ;  ; Homem ;  ;  ;  ;  ; Serviços domésticos ; 494996.84511334 ; 494996.84511334 ; 494996.84511334 ;0;100;100; 1245.29203805408 ; 7.77541941638718 
PNADC_012022 ;  ; Homem ;  ;  ;  ;  ;  ; 83469772.000003 ; 54831003.0729223 ; 60336012.7380648 ; 9.12392021833011 ; 65.6896523844828 ; 72.2848658770299 ; 2786.84560874059 ; 10.3094793776892 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 8929.34893872 ; 8929.34893872 ; 8929.34893872 ;0;100;100; 1200.45005522824 ; 9.67063315802662 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Contribuinte ;  ;  ; 246726.51212002 ; 246726.51212002 ; 246726.51212002 ;0;100;100; 3797.80621250353 ; 13.7603326793221 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 17870.54145737 ; 17870.54145737 ; 17870.54145737 ;0;100;100; 774.575748017367 ; 9.53255232700742 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Não contribuinte ;  ;  ; 107682.91839426 ; 107682.91839426 ; 107682.91839426 ;0;100;100; 1496.4474168432 ; 11.3337646268173 
PNADC_012022 ;  ; Mulher ;  ; Amarela ;  ;  ; Serviços domésticos ; 26799.89039609 ; 26799.89039609 ; 26799.89039609 ;0;100;100; 916.471115383358 ; 9.57774266572945 
PNADC_012022 ;  ; Mulher ;  ; Amarela ;  ;  ;  ; 733454.78496893 ; 354409.43051428 ; 397950.21532993 ; 10.9412642934623 ; 48.320556055721 ; 54.2569526418439 ; 3157.51227834326 ; 11.7513880836086 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 660562.14092176 ; 660562.14092176 ; 660562.14092176 ;0;100;100; 1374.74166125882 ; 9.12606809535992 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Contribuinte ;  ;  ; 13475003.5401608 ; 13475003.5401608 ; 13475003.5401608 ;0;100;100; 3210.35230778935 ; 13.3298897244398 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 1055468.52995077 ; 1055468.52995077 ; 1055468.52995077 ;0;100;100; 958.565187853499 ; 9.01448186142173 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Não contribuinte ;  ;  ; 5440636.86878129 ; 5440636.86878129 ; 5440636.86878129 ;0;100;100; 1510.65090955515 ; 11.1869667247303 
PNADC_012022 ;  ; Mulher ;  ; Branca ;  ;  ; Serviços domésticos ; 1716030.67087253 ; 1716030.67087253 ; 1716030.67087253 ;0;100;100; 1120.29157390781 ; 9.05772110646638 
PNADC_012022 ;  ; Mulher ;  ; Branca ;  ;  ;  ; 39264441.0511559 ; 18915640.4089421 ; 21188360.3703956 ; 10.7262663166184 ; 48.1749896408756 ; 53.9632293320823 ; 2756.28749427234 ; 11.3158872616103 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 5634.77073685 ; 5634.77073685 ; 5634.77073685 ;0;100;100; 1209.11120681247 ; 10.5195658439195 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Contribuinte ;  ;  ; 69718.25607729 ; 69718.25607729 ; 69718.25607729 ;0;100;100; 2188.96468509546 ; 12.1759261685784 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 11303.19379703 ; 11303.19379703 ; 11303.19379703 ;0;100;100; 752.414553491445 ; 8.78815569998651 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Não contribuinte ;  ;  ; 59292.8586842 ; 59292.8586842 ; 59292.8586842 ;0;100;100; 1098.8011990307 ; 9.77932547852625 
PNADC_012022 ;  ; Mulher ;  ; Indígena ;  ;  ; Serviços domésticos ; 16937.96453388 ; 16937.96453388 ; 16937.96453388 ;0;100;100; 905.219883678412 ; 9.37596694698645 
PNADC_012022 ;  ; Mulher ;  ; Indígena ;  ;  ;  ; 340219.45025883 ; 129011.11476149 ; 151807.20347619 ; 15.0164736538839 ; 37.9199703789251 ; 44.6203776299971 ; 1707.06347301058 ; 9.84242586602027 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 794984.23978697 ; 794984.23978697 ; 794984.23978697 ;0;100;100; 1338.76696761546 ; 8.92380738420191 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Contribuinte ;  ;  ; 9857766.40326325 ; 9857766.40326325 ; 9857766.40326325 ;0;100;100; 2206.26535984882 ; 12.4223530479695 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 1849854.34859206 ; 1849854.34859206 ; 1849854.34859206 ;0;100;100; 724.114076676275 ; 8.83221345925724 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Não contribuinte ;  ;  ; 6954623.08344998 ; 6954623.08344998 ; 6954623.08344998 ;0;100;100; 969.546726255633 ; 10.193710588494 
PNADC_012022 ;  ; Mulher ;  ; Parda ;  ;  ; Serviços domésticos ; 2644838.58837903 ; 2644838.58837903 ; 2644838.58837903 ;0;100;100; 910.436695211793 ; 8.85986791907371 
PNADC_012022 ;  ; Mulher ;  ; Parda ;  ;  ;  ; 39631918.438982 ; 16812389.4867132 ; 20048179.9757804 ; 16.1400710337609 ; 42.4213365108678 ; 50.5859437681447 ; 1720.69628551806 ; 10.2062969871533 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 275682.80979676 ; 275682.80979676 ; 275682.80979676 ;0;100;100; 1409.53864234184 ; 8.83436062664479 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Contribuinte ;  ;  ; 2570010.28720111 ; 2570010.28720111 ; 2570010.28720111 ;0;100;100; 2146.33208173643 ; 12.4183258658765 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 492345.53144387 ; 492345.53144387 ; 492345.53144387 ;0;100;100; 796.880734215672 ; 8.77004490212034 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Não contribuinte ;  ;  ; 1650875.89581622 ; 1650875.89581622 ; 1650875.89581622 ;0;100;100; 1011.12007894393 ; 10.1914253092827 
PNADC_012022 ;  ; Mulher ;  ; Preta ;  ;  ; Serviços domésticos ; 768028.34124063 ; 768028.34124063 ; 768028.34124063 ;0;100;100; 1019.07373250585 ; 8.7936138542777 
PNADC_012022 ;  ; Mulher ;  ; Preta ;  ;  ;  ; 9218783.99803532 ; 4220886.18301733 ; 5090076.66979801 ; 17.0761767094399 ; 45.785715165003 ; 55.2141873687765 ; 1718.23379395091 ; 10.3646523899296 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 1070667.04958373 ; 1070667.04958373 ; 1070667.04958373 ;0;100;100; 1356.98998749275 ; 8.90079883064199 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Contribuinte ;  ;  ; 12427776.6904644 ; 12427776.6904644 ; 12427776.6904644 ;0;100;100; 2193.87140419159 ; 12.4215209305369 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 2342199.88003593 ; 2342199.88003593 ; 2342199.88003593 ;0;100;100; 739.361883925715 ; 8.81942606943931 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Não contribuinte ;  ;  ; 8605498.9792662 ; 8605498.9792662 ; 8605498.9792662 ;0;100;100; 977.705464991566 ; 10.1932762073524 
PNADC_012022 ;  ; Mulher ;  ; Negra ;  ;  ; Serviços domésticos ; 3412866.92961966 ; 3412866.92961966 ; 3412866.92961966 ;0;100;100; 934.84956336833 ; 8.84516021603178 
PNADC_012022 ;  ; Mulher ;  ; Negra ;  ;  ;  ; 48850702.4370174 ; 21033275.6697306 ; 25138256.6455784 ; 16.3296167817982 ; 43.0562399729021 ; 51.4593555292043 ; 1720.19716762466 ; 10.2360982707575 
PNADC_012022 ;  ; Mulher ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 677269.6606938 ; 677269.6606938 ; 677269.6606938 ;0;100;100; 1380.19009292938 ; 9.16436414161343 
PNADC_012022 ;  ; Mulher ;  ; Não Negra ; Contribuinte ;  ;  ; 13801904.0627393 ; 13801904.0627393 ; 13801904.0627393 ;0;100;100; 3216.2709929434 ; 13.3319236894882 
PNADC_012022 ;  ; Mulher ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 1084642.26520517 ; 1084642.26520517 ; 1084642.26520517 ;0;100;100; 953.319394669085 ; 9.02106746271724 
PNADC_012022 ;  ; Mulher ;  ; Não Negra ; Não contribuinte ;  ;  ; 5609073.14738956 ; 5609073.14738956 ; 5609073.14738956 ;0;100;100; 1505.68953722726 ; 11.1749651756126 
PNADC_012022 ;  ; Mulher ;  ; Não Negra ;  ;  ; Serviços domésticos ; 1761911.92589897 ; 1761911.92589897 ; 1761911.92589897 ;0;100;100; 1118.93612761616 ; 9.07651413504555 
PNADC_012022 ;  ; Mulher ;  ; Não Negra ;  ;  ;  ; 40357615.5629879 ; 19410977.2101288 ; 21750034.0451126 ; 10.7542674652016 ; 48.0974332584968 ; 53.8932584140568 ; 2757.13063503672 ; 11.3122950021571 
PNADC_012022 ;  ; Mulher ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 1747936.71027753 ; 1747936.71027753 ; 1747936.71027753 ;0;100;100; 1365.9731799284 ; 9.00382040973774 
PNADC_012022 ;  ; Mulher ;  ;  ; Contribuinte ;  ;  ; 26229680.7532036 ; 26229680.7532036 ; 26229680.7532036 ;0;100;100; 2731.82794182009 ; 12.9015797477177 
PNADC_012022 ;  ; Mulher ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 3426842.1452411 ; 3426842.1452411 ; 3426842.1452411 ;0;100;100; 806.93152530283 ; 8.88392035902615 
PNADC_012022 ;  ; Mulher ;  ;  ; Não contribuinte ;  ;  ; 14214572.1266558 ; 14214572.1266558 ; 14214572.1266558 ;0;100;100; 1183.47945560232 ; 10.5844537522091 
PNADC_012022 ;  ; Mulher ;  ;  ;  ;  ; Serviços domésticos ; 5174778.85551863 ; 5174778.85551863 ; 5174778.85551863 ;0;100;100; 997.465144641634 ; 8.92475457183196 
PNADC_012022 ;  ; Mulher ;  ;  ;  ;  ;  ; 89208318.0000052 ; 40444252.8798594 ; 46888290.6906911 ; 13.7433839363887 ; 45.3368629591884 ; 52.5604469873407 ; 2218.93764148095 ; 10.7297909462755 
PNADC_012022 ;  ;  ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 9046.59142269 ; 9046.59142269 ; 9046.59142269 ;0;100;100; 1210.29370993347 ; 9.68859542142483 
PNADC_012022 ;  ;  ;  ; Amarela ; Contribuinte ;  ;  ; 524637.79877388 ; 524637.79877388 ; 524637.79877388 ;0;100;100; 4488.88159840945 ; 13.3685317254847 
PNADC_012022 ;  ;  ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 20438.45961959 ; 20438.45961959 ; 20438.45961959 ;0;100;100; 785.1962726126 ; 8.96706197723861 
PNADC_012022 ;  ;  ;  ; Amarela ; Não contribuinte ;  ;  ; 216116.38208542 ; 216116.38208542 ; 216116.38208542 ;0;100;100; 1729.73301729433 ; 10.8256585991959 
PNADC_012022 ;  ;  ;  ; Amarela ;  ;  ; Serviços domésticos ; 29485.05104228 ; 29485.05104228 ; 29485.05104228 ;0;100;100; 923.597557463841 ; 9.18414870944878 
PNADC_012022 ;  ;  ;  ; Amarela ;  ;  ;  ; 1319984.6809052 ; 740754.1808593 ; 818469.22960493 ; 9.49517048834476 ; 56.1183922491673 ; 62.0059642694983 ; 3726.75170855242 ; 11.6501532805993 
PNADC_012022 ;  ;  ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 731766.87847188 ; 731766.87847188 ; 731766.87847188 ;0;100;100; 1396.0478373797 ; 8.92353489818225 
PNADC_012022 ;  ;  ;  ; Branca ; Contribuinte ;  ;  ; 29963174.315868 ; 29963174.315868 ; 29963174.315868 ;0;100;100; 3760.55661711819 ; 12.7571801713803 
PNADC_012022 ;  ;  ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 1152696.25462004 ; 1152696.25462004 ; 1152696.25462004 ;0;100;100; 972.539603342947 ; 8.95839127275367 
PNADC_012022 ;  ;  ;  ; Branca ; Não contribuinte ;  ;  ; 12627400.5809678 ; 12627400.5809678 ; 12627400.5809678 ;0;100;100; 1889.34512714586 ; 10.6230796704233 
PNADC_012022 ;  ;  ;  ; Branca ;  ;  ; Serviços domésticos ; 1884463.13309192 ; 1884463.13309192 ; 1884463.13309192 ;0;100;100; 1139.48115599372 ; 8.9447541359428 
PNADC_012022 ;  ;  ;  ; Branca ;  ;  ;  ; 74552905.9988367 ; 42590574.8968358 ; 46743508.7886554 ; 8.88451466191058 ; 57.1279876031933 ; 62.6984396683139 ; 3231.07552934531 ; 11.1767038970834 
PNADC_012022 ;  ;  ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 5929.42848407 ; 5929.42848407 ; 5929.42848407 ;0;100;100; 1217.43908375012 ; 10.1956367989291 
PNADC_012022 ;  ;  ;  ; Indígena ; Contribuinte ;  ;  ; 183103.42504712 ; 183103.42504712 ; 183103.42504712 ;0;100;100; 2601.11526683174 ; 11.650323447633 
PNADC_012022 ;  ;  ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 13532.38332596 ; 13532.38332596 ; 13532.38332596 ;0;100;100; 813.716689349201 ; 8.943398838924 
PNADC_012022 ;  ;  ;  ; Indígena ; Não contribuinte ;  ;  ; 165933.97797313 ; 165933.97797313 ; 165933.97797313 ;0;100;100; 1336.92067831994 ; 9.34091031512176 
