Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade; Força de trabalho; Pessoas ocupadas; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual
Ceará ; Mulher ; Pleno ;  ; Contribuinte ;  ; Serviços domésticos ; 14266.64363384 ; 14266.64363384 ; 14266.64363384 ; 0 ; 100 ; 100 ; 1045.75099912917 
Ceará ; Mulher ; Pleno ;  ; Não contribuinte ;  ; Serviços domésticos ; 109252.03820454 ; 109252.03820454 ; 109252.03820454 ; 0 ; 100 ; 100 ; 529.27580463803 
Ceará ; Mulher ; Pleno ;  ;  ;  ; Serviços domésticos ; 123518.68183838 ; 123518.68183838 ; 123518.68183838 ; 0 ; 100 ; 100 ; 589.0223975827 
Ceará ; Mulher ; Senior ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 205.10420985 ; 205.10420985 ; 205.10420985 ; 0 ; 100 ; 100 ; 1300 
Ceará ; Mulher ; Senior ; Amarela ;  ;  ; Serviços domésticos ; 205.10420985 ; 205.10420985 ; 205.10420985 ; 0 ; 100 ; 100 ; 1300 
Ceará ; Mulher ; Senior ; Branca ; Contribuinte ;  ; Serviços domésticos ; 860.24581162 ; 860.24581162 ; 860.24581162 ; 0 ; 100 ; 100 ; 1046.33765967559 
Ceará ; Mulher ; Senior ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 10554.93522845 ; 10554.93522845 ; 10554.93522845 ; 0 ; 100 ; 100 ; 461.234466345523 
Ceará ; Mulher ; Senior ; Branca ;  ;  ; Serviços domésticos ; 11415.18104007 ; 11415.18104007 ; 11415.18104007 ; 0 ; 100 ; 100 ; 505.32772861275 
Ceará ; Mulher ; Senior ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 399.22068757 ; 399.22068757 ; 399.22068757 ; 0 ; 100 ; 100 ; 300 
Ceará ; Mulher ; Senior ; Indígena ;  ;  ; Serviços domésticos ; 399.22068757 ; 399.22068757 ; 399.22068757 ; 0 ; 100 ; 100 ; 300 
Ceará ; Mulher ; Senior ; Parda ; Contribuinte ;  ; Serviços domésticos ; 8205.84116491 ; 8205.84116491 ; 8205.84116491 ; 0 ; 100 ; 100 ; 1303.46503490728 
Ceará ; Mulher ; Senior ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 29339.98049071 ; 29339.98049071 ; 29339.98049071 ; 0 ; 100 ; 100 ; 721.769561097161 
Ceará ; Mulher ; Senior ; Parda ;  ;  ; Serviços domésticos ; 37545.82165562 ; 37545.82165562 ; 37545.82165562 ; 0 ; 100 ; 100 ; 849.340403108499 
Ceará ; Mulher ; Senior ; Preta ; Contribuinte ;  ; Serviços domésticos ; 2130.09760948 ; 2130.09760948 ; 2130.09760948 ; 0 ; 100 ; 100 ; 1245.18051798335 
Ceará ; Mulher ; Senior ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 4290.69062788 ; 4290.69062788 ; 4290.69062788 ; 0 ; 100 ; 100 ; 640.378677079206 
Ceará ; Mulher ; Senior ; Preta ;  ;  ; Serviços domésticos ; 6420.78823736 ; 6420.78823736 ; 6420.78823736 ; 0 ; 100 ; 100 ; 845.787313964821 
Ceará ; Mulher ; Senior ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Senior ;  ; Contribuinte ;  ; Serviços domésticos ; 11196.18458601 ; 11196.18458601 ; 11196.18458601 ; 0 ; 100 ; 100 ; 1272.6202006593 
Ceará ; Mulher ; Senior ;  ; Não contribuinte ;  ; Serviços domésticos ; 44789.93124446 ; 44789.93124446 ; 44789.93124446 ; 0 ; 100 ; 100 ; 651.298431794157 
Ceará ; Mulher ; Senior ;  ;  ;  ; Serviços domésticos ; 55986.11583047 ; 55986.11583047 ; 55986.11583047 ; 0 ; 100 ; 100 ; 776.171144661831 
Ceará ; Mulher ; Idoso ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 227.480913 ; 227.480913 ; 227.480913 ; 0 ; 100 ; 100 ; 700 
Ceará ; Mulher ; Idoso ; Branca ;  ;  ; Serviços domésticos ; 227.480913 ; 227.480913 ; 227.480913 ; 0 ; 100 ; 100 ; 700 
Ceará ; Mulher ; Idoso ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Parda ; Contribuinte ;  ; Serviços domésticos ; 1105.91490439 ; 1105.91490439 ; 1105.91490439 ; 0 ; 100 ; 100 ; 1320 
Ceará ; Mulher ; Idoso ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 2276.49913303 ; 2276.49913303 ; 2276.49913303 ; 0 ; 100 ; 100 ; 401.273347388515 
Ceará ; Mulher ; Idoso ; Parda ;  ;  ; Serviços domésticos ; 3382.41403742 ; 3382.41403742 ; 3382.41403742 ; 0 ; 100 ; 100 ; 701.660433931703 
Ceará ; Mulher ; Idoso ; Preta ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 2168.50783806 ; 2168.50783806 ; 2168.50783806 ; 0 ; 100 ; 100 ; 639.671833336311 
Ceará ; Mulher ; Idoso ; Preta ;  ;  ; Serviços domésticos ; 2168.50783806 ; 2168.50783806 ; 2168.50783806 ; 0 ; 100 ; 100 ; 639.671833336311 
Ceará ; Mulher ; Idoso ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ; Idoso ;  ; Contribuinte ;  ; Serviços domésticos ; 1374.68297527 ; 1374.68297527 ; 1374.68297527 ; 0 ; 100 ; 100 ; 1320 
Ceará ; Mulher ; Idoso ;  ; Não contribuinte ;  ; Serviços domésticos ; 4672.48788409 ; 4672.48788409 ; 4672.48788409 ; 0 ; 100 ; 100 ; 526.457962425103 
Ceará ; Mulher ; Idoso ;  ;  ;  ; Serviços domésticos ; 6047.17085936 ; 6047.17085936 ; 6047.17085936 ; 0 ; 100 ; 100 ; 706.851199954814 
Ceará ; Mulher ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 205.10420985 ; 205.10420985 ; 205.10420985 ; 0 ; 100 ; 100 ; 1300 
Ceará ; Mulher ;  ; Amarela ;  ;  ; Serviços domésticos ; 205.10420985 ; 205.10420985 ; 205.10420985 ; 0 ; 100 ; 100 ; 1300 
Ceará ; Mulher ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 3805.5782702 ; 3805.5782702 ; 3805.5782702 ; 0 ; 100 ; 100 ; 1035.58182299262 
Ceará ; Mulher ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 40412.99768075 ; 40412.99768075 ; 40412.99768075 ; 0 ; 100 ; 100 ; 460.310926988444 
Ceará ; Mulher ;  ; Branca ;  ;  ; Serviços domésticos ; 44218.57595095 ; 44218.57595095 ; 44218.57595095 ; 0 ; 100 ; 100 ; 509.82040064812 
Ceará ; Mulher ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 1687.85866856 ; 1687.85866856 ; 1687.85866856 ; 0 ; 100 ; 100 ; 748.430614349151 
Ceará ; Mulher ;  ; Indígena ;  ;  ; Serviços domésticos ; 1687.85866856 ; 1687.85866856 ; 1687.85866856 ; 0 ; 100 ; 100 ; 748.430614349151 
Ceará ; Mulher ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 22068.18147094 ; 22068.18147094 ; 22068.18147094 ; 0 ; 100 ; 100 ; 1178.36575813061 
Ceará ; Mulher ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 133752.59998173 ; 133752.59998173 ; 133752.59998173 ; 0 ; 100 ; 100 ; 559.20381623259 
Ceará ; Mulher ;  ; Parda ;  ;  ; Serviços domésticos ; 155820.78145267 ; 155820.78145267 ; 155820.78145267 ; 0 ; 100 ; 100 ; 647.172941227525 
Ceará ; Mulher ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 3105.69820125 ; 3105.69820125 ; 3105.69820125 ; 0 ; 100 ; 100 ; 1214.12971940349 
Ceará ; Mulher ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 22360.4865688 ; 22360.4865688 ; 22360.4865688 ; 0 ; 100 ; 100 ; 651.088217244401 
Ceará ; Mulher ;  ; Preta ;  ;  ; Serviços domésticos ; 25466.18477005 ; 25466.18477005 ; 25466.18477005 ; 0 ; 100 ; 100 ; 720.15728950675 
Ceará ; Mulher ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ; Mulher ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 29248.22601327 ; 29248.22601327 ; 29248.22601327 ; 0 ; 100 ; 100 ; 1164.88676598376 
Ceará ; Mulher ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 198419.04710969 ; 198419.04710969 ; 198419.04710969 ; 0 ; 100 ; 100 ; 551.698597740797 
Ceará ; Mulher ;  ;  ;  ;  ; Serviços domésticos ; 227667.27312296 ; 227667.27312296 ; 227667.27312296 ; 0 ; 100 ; 100 ; 630.698201232146 
Ceará ;  ; Jovem ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Branca ; Contribuinte ;  ; Serviços domésticos ; 250.12438556 ; 250.12438556 ; 250.12438556 ; 0 ; 100 ; 100 ; 100 
Ceará ;  ; Jovem ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 10782.68907661 ; 10782.68907661 ; 10782.68907661 ; 0 ; 100 ; 100 ; 484.790465861994 
Ceará ;  ; Jovem ; Branca ;  ;  ; Serviços domésticos ; 11032.81346217 ; 11032.81346217 ; 11032.81346217 ; 0 ; 100 ; 100 ; 476.066899640822 
Ceará ;  ; Jovem ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 290.77550153 ; 290.77550153 ; 290.77550153 ; 0 ; 100 ; 100 ; 550 
Ceará ;  ; Jovem ; Indígena ;  ;  ; Serviços domésticos ; 290.77550153 ; 290.77550153 ; 290.77550153 ; 0 ; 100 ; 100 ; 550 
Ceará ;  ; Jovem ; Parda ; Contribuinte ;  ; Serviços domésticos ; 1755.84324466 ; 1755.84324466 ; 1755.84324466 ; 0 ; 100 ; 100 ; 1440.4267899754 
Ceará ;  ; Jovem ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 28272.52801708 ; 28272.52801708 ; 28272.52801708 ; 0 ; 100 ; 100 ; 496.225153448767 
Ceará ;  ; Jovem ; Parda ;  ;  ; Serviços domésticos ; 30028.37126174 ; 30028.37126174 ; 30028.37126174 ; 0 ; 100 ; 100 ; 552.406472501533 
Ceará ;  ; Jovem ; Preta ; Contribuinte ;  ; Serviços domésticos ; 404.74718793 ; 404.74718793 ; 404.74718793 ; 0 ; 100 ; 100 ; 1320 
Ceará ;  ; Jovem ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 4263.67045565 ; 4263.67045565 ; 4263.67045565 ; 0 ; 100 ; 100 ; 708.299465005465 
Ceará ;  ; Jovem ; Preta ;  ;  ; Serviços domésticos ; 4668.41764358 ; 4668.41764358 ; 4668.41764358 ; 0 ; 100 ; 100 ; 761.333295801386 
Ceará ;  ; Jovem ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Jovem ;  ; Contribuinte ;  ; Serviços domésticos ; 2410.71481815 ; 2410.71481815 ; 2410.71481815 ; 0 ; 100 ; 100 ; 1281.13136899341 
Ceará ;  ; Jovem ;  ; Não contribuinte ;  ; Serviços domésticos ; 43609.66305087 ; 43609.66305087 ; 43609.66305087 ; 0 ; 100 ; 100 ; 514.71074645717 
Ceará ;  ; Jovem ;  ;  ;  ; Serviços domésticos ; 46020.37786902 ; 46020.37786902 ; 46020.37786902 ; 0 ; 100 ; 100 ; 555.31666863968 
Ceará ;  ; Pleno ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Branca ; Contribuinte ;  ; Serviços domésticos ; 3233.50962551 ; 3233.50962551 ; 3233.50962551 ; 0 ; 100 ; 100 ; 1152.43996017536 
Ceará ;  ; Pleno ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 20222.64710541 ; 20222.64710541 ; 20222.64710541 ; 0 ; 100 ; 100 ; 475.741754959953 
Ceará ;  ; Pleno ; Branca ;  ;  ; Serviços domésticos ; 23456.15673092 ; 23456.15673092 ; 23456.15673092 ; 0 ; 100 ; 100 ; 569.026864930462 
Ceará ;  ; Pleno ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 997.86247946 ; 997.86247946 ; 997.86247946 ; 0 ; 100 ; 100 ; 985.659234992637 
Ceará ;  ; Pleno ; Indígena ;  ;  ; Serviços domésticos ; 997.86247946 ; 997.86247946 ; 997.86247946 ; 0 ; 100 ; 100 ; 985.659234992637 
Ceará ;  ; Pleno ; Parda ; Contribuinte ;  ; Serviços domésticos ; 15082.8649741 ; 15082.8649741 ; 15082.8649741 ; 0 ; 100 ; 100 ; 1149.90634781375 
Ceará ;  ; Pleno ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 81688.60232702 ; 81688.60232702 ; 81688.60232702 ; 0 ; 100 ; 100 ; 541.823898274064 
Ceará ;  ; Pleno ; Parda ;  ;  ; Serviços domésticos ; 96771.46730112 ; 96771.46730112 ; 96771.46730112 ; 0 ; 100 ; 100 ; 636.788142252996 
Ceará ;  ; Pleno ; Preta ; Contribuinte ;  ; Serviços domésticos ; 1017.98055439 ; 1017.98055439 ; 1017.98055439 ; 0 ; 100 ; 100 ; 1153.5642665299 
Ceará ;  ; Pleno ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 12440.68117009 ; 12440.68117009 ; 12440.68117009 ; 0 ; 100 ; 100 ; 614.740139449107 
Ceará ;  ; Pleno ; Preta ;  ;  ; Serviços domésticos ; 13458.66172448 ; 13458.66172448 ; 13458.66172448 ; 0 ; 100 ; 100 ; 655.495490525857 
Ceará ;  ; Pleno ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Pleno ;  ; Contribuinte ;  ; Serviços domésticos ; 19334.355154 ; 19334.355154 ; 19334.355154 ; 0 ; 100 ; 100 ; 1150.52266782992 
Ceará ;  ; Pleno ;  ; Não contribuinte ;  ; Serviços domésticos ; 115349.79308198 ; 115349.79308198 ; 115349.79308198 ; 0 ; 100 ; 100 ; 541.942504552245 
Ceará ;  ; Pleno ;  ;  ;  ; Serviços domésticos ; 134684.14823598 ; 134684.14823598 ; 134684.14823598 ; 0 ; 100 ; 100 ; 629.430719296603 
Ceará ;  ; Senior ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 205.10420985 ; 205.10420985 ; 205.10420985 ; 0 ; 100 ; 100 ; 1300 
Ceará ;  ; Senior ; Amarela ;  ;  ; Serviços domésticos ; 205.10420985 ; 205.10420985 ; 205.10420985 ; 0 ; 100 ; 100 ; 1300 
Ceará ;  ; Senior ; Branca ; Contribuinte ;  ; Serviços domésticos ; 860.24581162 ; 860.24581162 ; 860.24581162 ; 0 ; 100 ; 100 ; 1046.33765967559 
Ceará ;  ; Senior ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 10864.93274845 ; 10864.93274845 ; 10864.93274845 ; 0 ; 100 ; 100 ; 473.058650132827 
Ceará ;  ; Senior ; Branca ;  ;  ; Serviços domésticos ; 11725.17856007 ; 11725.17856007 ; 11725.17856007 ; 0 ; 100 ; 100 ; 515.118637903783 
Ceará ;  ; Senior ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 399.22068757 ; 399.22068757 ; 399.22068757 ; 0 ; 100 ; 100 ; 300 
Ceará ;  ; Senior ; Indígena ;  ;  ; Serviços domésticos ; 399.22068757 ; 399.22068757 ; 399.22068757 ; 0 ; 100 ; 100 ; 300 
Ceará ;  ; Senior ; Parda ; Contribuinte ;  ; Serviços domésticos ; 9657.05866521 ; 9657.05866521 ; 9657.05866521 ; 0 ; 100 ; 100 ; 1308.03861802058 
Ceará ;  ; Senior ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 33573.86295669 ; 33573.86295669 ; 33573.86295669 ; 0 ; 100 ; 100 ; 691.618937255746 
Ceará ;  ; Senior ; Parda ;  ;  ; Serviços domésticos ; 43230.9216219 ; 43230.9216219 ; 43230.9216219 ; 0 ; 100 ; 100 ; 829.728681411618 
Ceará ;  ; Senior ; Preta ; Contribuinte ;  ; Serviços domésticos ; 2130.09760948 ; 2130.09760948 ; 2130.09760948 ; 0 ; 100 ; 100 ; 1245.18051798335 
Ceará ;  ; Senior ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 4290.69062788 ; 4290.69062788 ; 4290.69062788 ; 0 ; 100 ; 100 ; 640.378677079206 
Ceará ;  ; Senior ; Preta ;  ;  ; Serviços domésticos ; 6420.78823736 ; 6420.78823736 ; 6420.78823736 ; 0 ; 100 ; 100 ; 845.787313964821 
Ceará ;  ; Senior ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Senior ;  ; Contribuinte ;  ; Serviços domésticos ; 12647.40208631 ; 12647.40208631 ; 12647.40208631 ; 0 ; 100 ; 100 ; 1279.65167819777 
Ceará ;  ; Senior ;  ; Não contribuinte ;  ; Serviços domésticos ; 49333.81123044 ; 49333.81123044 ; 49333.81123044 ; 0 ; 100 ; 100 ; 638.242534687035 
Ceará ;  ; Senior ;  ;  ;  ; Serviços domésticos ; 61981.21331675 ; 61981.21331675 ; 61981.21331675 ; 0 ; 100 ; 100 ; 769.712983864594 
Ceará ;  ; Idoso ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 452.96427666 ; 452.96427666 ; 452.96427666 ; 0 ; 100 ; 100 ; 550.661492343744 
Ceará ;  ; Idoso ; Branca ;  ;  ; Serviços domésticos ; 452.96427666 ; 452.96427666 ; 452.96427666 ; 0 ; 100 ; 100 ; 550.661492343744 
Ceará ;  ; Idoso ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Parda ; Contribuinte ;  ; Serviços domésticos ; 1105.91490439 ; 1105.91490439 ; 1105.91490439 ; 0 ; 100 ; 100 ; 1320 
Ceará ;  ; Idoso ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 2538.08971614 ; 2538.08971614 ; 2538.08971614 ; 0 ; 100 ; 100 ; 401.273347388515 
Ceará ;  ; Idoso ; Parda ;  ;  ; Serviços domésticos ; 3644.00462053 ; 3644.00462053 ; 3644.00462053 ; 0 ; 100 ; 100 ; 701.660433931703 
Ceará ;  ; Idoso ; Preta ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Ceará ;  ; Idoso ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 2168.50783806 ; 2168.50783806 ; 2168.50783806 ; 0 ; 100 ; 100 ; 639.671833336311 
